full_code|main_source|main_code|main_text|sub_source|sub_code|sub_text|sub_sub_source|sub_sub_code|sub_sub_text
H00-H59_H49-H52_H49|https://www.icd10data.com/H00-H59|H00-H59|Diseases of the eye and adnexa|https://www.icd10data.com/ICD10CM/Codes/H00-H59/H49-H52|H49-H52|Disorders of ocular muscles, binocular movement, accommodation and refraction|https://www.icd10data.com/ICD10CM/Codes/H00-H59/H49-H52/H49|H49|Paralytic strabismus
H00-H59_H49-H52_H50|https://www.icd10data.com/H00-H59|H00-H59|Diseases of the eye and adnexa|https://www.icd10data.com/ICD10CM/Codes/H00-H59/H49-H52|H49-H52|Disorders of ocular muscles, binocular movement, accommodation and refraction|https://www.icd10data.com/ICD10CM/Codes/H00-H59/H49-H52/H50|H50|Other strabismus
H00-H59_H49-H52_H51|https://www.icd10data.com/H00-H59|H00-H59|Diseases of the eye and adnexa|https://www.icd10data.com/ICD10CM/Codes/H00-H59/H49-H52|H49-H52|Disorders of ocular muscles, binocular movement, accommodation and refraction|https://www.icd10data.com/ICD10CM/Codes/H00-H59/H49-H52/H51|H51|Other disorders of binocular movement
H00-H59_H49-H52_H52|https://www.icd10data.com/H00-H59|H00-H59|Diseases of the eye and adnexa|https://www.icd10data.com/ICD10CM/Codes/H00-H59/H49-H52|H49-H52|Disorders of ocular muscles, binocular movement, accommodation and refraction|https://www.icd10data.com/ICD10CM/Codes/H00-H59/H49-H52/H52|H52|Disorders of refraction and accommodation
H00-H59_H53-H54_H53|https://www.icd10data.com/H00-H59|H00-H59|Diseases of the eye and adnexa|https://www.icd10data.com/ICD10CM/Codes/H00-H59/H53-H54|H53-H54|Visual disturbances and blindness|https://www.icd10data.com/ICD10CM/Codes/H00-H59/H53-H54/H53|H53|Visual disturbances
H00-H59_H53-H54_H54|https://www.icd10data.com/H00-H59|H00-H59|Diseases of the eye and adnexa|https://www.icd10data.com/ICD10CM/Codes/H00-H59/H53-H54|H53-H54|Visual disturbances and blindness|https://www.icd10data.com/ICD10CM/Codes/H00-H59/H53-H54/H54|H54|Blindness and low vision
H00-H59_H55-H57_H55|https://www.icd10data.com/H00-H59|H00-H59|Diseases of the eye and adnexa|https://www.icd10data.com/ICD10CM/Codes/H00-H59/H55-H57|H55-H57|Other disorders of eye and adnexa|https://www.icd10data.com/ICD10CM/Codes/H00-H59/H55-H57/H55|H55|Nystagmus and other irregular eye movements
H00-H59_H55-H57_H57|https://www.icd10data.com/H00-H59|H00-H59|Diseases of the eye and adnexa|https://www.icd10data.com/ICD10CM/Codes/H00-H59/H55-H57|H55-H57|Other disorders of eye and adnexa|https://www.icd10data.com/ICD10CM/Codes/H00-H59/H55-H57/H57|H57|Other disorders of eye and adnexa
H00-H59_H59-H59_H59|https://www.icd10data.com/H00-H59|H00-H59|Diseases of the eye and adnexa|https://www.icd10data.com/ICD10CM/Codes/H00-H59/H59-H59|H59-H59|Intraoperative and postprocedural complications and disorders of eye and adnexa, not elsewhere classified|https://www.icd10data.com/ICD10CM/Codes/H00-H59/H59-H59/H59|H59|Intraoperative and postprocedural complications and disorders of eye and adnexa, not elsewhere classified
H60-H95_H60-H62_H60|https://www.icd10data.com/H60-H95|H60-H95|Diseases of the ear and mastoid process|https://www.icd10data.com/ICD10CM/Codes/H60-H95/H60-H62|H60-H62|Diseases of external ear|https://www.icd10data.com/ICD10CM/Codes/H60-H95/H60-H62/H60|H60|Otitis externa
H60-H95_H60-H62_H61|https://www.icd10data.com/H60-H95|H60-H95|Diseases of the ear and mastoid process|https://www.icd10data.com/ICD10CM/Codes/H60-H95/H60-H62|H60-H62|Diseases of external ear|https://www.icd10data.com/ICD10CM/Codes/H60-H95/H60-H62/H61|H61|Other disorders of external ear
H60-H95_H60-H62_H62|https://www.icd10data.com/H60-H95|H60-H95|Diseases of the ear and mastoid process|https://www.icd10data.com/ICD10CM/Codes/H60-H95/H60-H62|H60-H62|Diseases of external ear|https://www.icd10data.com/ICD10CM/Codes/H60-H95/H60-H62/H62|H62|Disorders of external ear in diseases classified elsewhere
H60-H95_H65-H75_H65|https://www.icd10data.com/H60-H95|H60-H95|Diseases of the ear and mastoid process|https://www.icd10data.com/ICD10CM/Codes/H60-H95/H65-H75|H65-H75|Diseases of middle ear and mastoid|https://www.icd10data.com/ICD10CM/Codes/H60-H95/H65-H75/H65|H65|Nonsuppurative otitis media
H60-H95_H65-H75_H66|https://www.icd10data.com/H60-H95|H60-H95|Diseases of the ear and mastoid process|https://www.icd10data.com/ICD10CM/Codes/H60-H95/H65-H75|H65-H75|Diseases of middle ear and mastoid|https://www.icd10data.com/ICD10CM/Codes/H60-H95/H65-H75/H66|H66|Suppurative and unspecified otitis media
H60-H95_H65-H75_H67|https://www.icd10data.com/H60-H95|H60-H95|Diseases of the ear and mastoid process|https://www.icd10data.com/ICD10CM/Codes/H60-H95/H65-H75|H65-H75|Diseases of middle ear and mastoid|https://www.icd10data.com/ICD10CM/Codes/H60-H95/H65-H75/H67|H67|Otitis media in diseases classified elsewhere
H60-H95_H65-H75_H68|https://www.icd10data.com/H60-H95|H60-H95|Diseases of the ear and mastoid process|https://www.icd10data.com/ICD10CM/Codes/H60-H95/H65-H75|H65-H75|Diseases of middle ear and mastoid|https://www.icd10data.com/ICD10CM/Codes/H60-H95/H65-H75/H68|H68|Eustachian salpingitis and obstruction
H60-H95_H65-H75_H69|https://www.icd10data.com/H60-H95|H60-H95|Diseases of the ear and mastoid process|https://www.icd10data.com/ICD10CM/Codes/H60-H95/H65-H75|H65-H75|Diseases of middle ear and mastoid|https://www.icd10data.com/ICD10CM/Codes/H60-H95/H65-H75/H69|H69|Other and unspecified disorders of Eustachian tube
H60-H95_H65-H75_H70|https://www.icd10data.com/H60-H95|H60-H95|Diseases of the ear and mastoid process|https://www.icd10data.com/ICD10CM/Codes/H60-H95/H65-H75|H65-H75|Diseases of middle ear and mastoid|https://www.icd10data.com/ICD10CM/Codes/H60-H95/H65-H75/H70|H70|Mastoiditis and related conditions
H60-H95_H65-H75_H71|https://www.icd10data.com/H60-H95|H60-H95|Diseases of the ear and mastoid process|https://www.icd10data.com/ICD10CM/Codes/H60-H95/H65-H75|H65-H75|Diseases of middle ear and mastoid|https://www.icd10data.com/ICD10CM/Codes/H60-H95/H65-H75/H71|H71|Cholesteatoma of middle ear
H60-H95_H65-H75_H72|https://www.icd10data.com/H60-H95|H60-H95|Diseases of the ear and mastoid process|https://www.icd10data.com/ICD10CM/Codes/H60-H95/H65-H75|H65-H75|Diseases of middle ear and mastoid|https://www.icd10data.com/ICD10CM/Codes/H60-H95/H65-H75/H72|H72|Perforation of tympanic membrane
H60-H95_H65-H75_H73|https://www.icd10data.com/H60-H95|H60-H95|Diseases of the ear and mastoid process|https://www.icd10data.com/ICD10CM/Codes/H60-H95/H65-H75|H65-H75|Diseases of middle ear and mastoid|https://www.icd10data.com/ICD10CM/Codes/H60-H95/H65-H75/H73|H73|Other disorders of tympanic membrane
H60-H95_H65-H75_H74|https://www.icd10data.com/H60-H95|H60-H95|Diseases of the ear and mastoid process|https://www.icd10data.com/ICD10CM/Codes/H60-H95/H65-H75|H65-H75|Diseases of middle ear and mastoid|https://www.icd10data.com/ICD10CM/Codes/H60-H95/H65-H75/H74|H74|Other disorders of middle ear mastoid
H60-H95_H65-H75_H75|https://www.icd10data.com/H60-H95|H60-H95|Diseases of the ear and mastoid process|https://www.icd10data.com/ICD10CM/Codes/H60-H95/H65-H75|H65-H75|Diseases of middle ear and mastoid|https://www.icd10data.com/ICD10CM/Codes/H60-H95/H65-H75/H75|H75|Other disorders of middle ear and mastoid in diseases classified elsewhere
H60-H95_H80-H83_H80|https://www.icd10data.com/H60-H95|H60-H95|Diseases of the ear and mastoid process|https://www.icd10data.com/ICD10CM/Codes/H60-H95/H80-H83|H80-H83|Diseases of inner ear|https://www.icd10data.com/ICD10CM/Codes/H60-H95/H80-H83/H80|H80|Otosclerosis
H60-H95_H80-H83_H81|https://www.icd10data.com/H60-H95|H60-H95|Diseases of the ear and mastoid process|https://www.icd10data.com/ICD10CM/Codes/H60-H95/H80-H83|H80-H83|Diseases of inner ear|https://www.icd10data.com/ICD10CM/Codes/H60-H95/H80-H83/H81|H81|Disorders of vestibular function
H60-H95_H80-H83_H82|https://www.icd10data.com/H60-H95|H60-H95|Diseases of the ear and mastoid process|https://www.icd10data.com/ICD10CM/Codes/H60-H95/H80-H83|H80-H83|Diseases of inner ear|https://www.icd10data.com/ICD10CM/Codes/H60-H95/H80-H83/H82|H82|Vertiginous syndromes in diseases classified elsewhere
H60-H95_H80-H83_H83|https://www.icd10data.com/H60-H95|H60-H95|Diseases of the ear and mastoid process|https://www.icd10data.com/ICD10CM/Codes/H60-H95/H80-H83|H80-H83|Diseases of inner ear|https://www.icd10data.com/ICD10CM/Codes/H60-H95/H80-H83/H83|H83|Other diseases of inner ear
H60-H95_H90-H94_H90|https://www.icd10data.com/H60-H95|H60-H95|Diseases of the ear and mastoid process|https://www.icd10data.com/ICD10CM/Codes/H60-H95/H90-H94|H90-H94|Other disorders of ear|https://www.icd10data.com/ICD10CM/Codes/H60-H95/H90-H94/H90|H90|Conductive and sensorineural hearing loss
H60-H95_H90-H94_H91|https://www.icd10data.com/H60-H95|H60-H95|Diseases of the ear and mastoid process|https://www.icd10data.com/ICD10CM/Codes/H60-H95/H90-H94|H90-H94|Other disorders of ear|https://www.icd10data.com/ICD10CM/Codes/H60-H95/H90-H94/H91|H91|Other and unspecified hearing loss
H60-H95_H90-H94_H92|https://www.icd10data.com/H60-H95|H60-H95|Diseases of the ear and mastoid process|https://www.icd10data.com/ICD10CM/Codes/H60-H95/H90-H94|H90-H94|Other disorders of ear|https://www.icd10data.com/ICD10CM/Codes/H60-H95/H90-H94/H92|H92|Otalgia and effusion of ear
H60-H95_H90-H94_H93|https://www.icd10data.com/H60-H95|H60-H95|Diseases of the ear and mastoid process|https://www.icd10data.com/ICD10CM/Codes/H60-H95/H90-H94|H90-H94|Other disorders of ear|https://www.icd10data.com/ICD10CM/Codes/H60-H95/H90-H94/H93|H93|Other disorders of ear, not elsewhere classified
H60-H95_H90-H94_H94|https://www.icd10data.com/H60-H95|H60-H95|Diseases of the ear and mastoid process|https://www.icd10data.com/ICD10CM/Codes/H60-H95/H90-H94|H90-H94|Other disorders of ear|https://www.icd10data.com/ICD10CM/Codes/H60-H95/H90-H94/H94|H94|Other disorders of ear in diseases classified elsewhere
H60-H95_H95-H95_H95|https://www.icd10data.com/H60-H95|H60-H95|Diseases of the ear and mastoid process|https://www.icd10data.com/ICD10CM/Codes/H60-H95/H95-H95|H95-H95|Intraoperative and postprocedural complications and disorders of ear and mastoid process, not elsewhere classified|https://www.icd10data.com/ICD10CM/Codes/H60-H95/H95-H95/H95|H95|Intraoperative and postprocedural complications and disorders of ear and mastoid process, not elsewhere classified
I00-I99_I00-I02_I00|https://www.icd10data.com/I00-I99|I00-I99|Diseases of the circulatory system|https://www.icd10data.com/ICD10CM/Codes/I00-I99/I00-I02|I00-I02|Acute rheumatic fever|https://www.icd10data.com/ICD10CM/Codes/I00-I99/I00-I02/I00|I00|Rheumatic fever without heart involvement
I00-I99_I00-I02_I01|https://www.icd10data.com/I00-I99|I00-I99|Diseases of the circulatory system|https://www.icd10data.com/ICD10CM/Codes/I00-I99/I00-I02|I00-I02|Acute rheumatic fever|https://www.icd10data.com/ICD10CM/Codes/I00-I99/I00-I02/I01|I01|Rheumatic fever with heart involvement
I00-I99_I00-I02_I02|https://www.icd10data.com/I00-I99|I00-I99|Diseases of the circulatory system|https://www.icd10data.com/ICD10CM/Codes/I00-I99/I00-I02|I00-I02|Acute rheumatic fever|https://www.icd10data.com/ICD10CM/Codes/I00-I99/I00-I02/I02|I02|Rheumatic chorea
I00-I99_I05-I09_I05|https://www.icd10data.com/I00-I99|I00-I99|Diseases of the circulatory system|https://www.icd10data.com/ICD10CM/Codes/I00-I99/I05-I09|I05-I09|Chronic rheumatic heart diseases|https://www.icd10data.com/ICD10CM/Codes/I00-I99/I05-I09/I05|I05|Rheumatic mitral valve diseases
I00-I99_I05-I09_I06|https://www.icd10data.com/I00-I99|I00-I99|Diseases of the circulatory system|https://www.icd10data.com/ICD10CM/Codes/I00-I99/I05-I09|I05-I09|Chronic rheumatic heart diseases|https://www.icd10data.com/ICD10CM/Codes/I00-I99/I05-I09/I06|I06|Rheumatic aortic valve diseases
I00-I99_I05-I09_I07|https://www.icd10data.com/I00-I99|I00-I99|Diseases of the circulatory system|https://www.icd10data.com/ICD10CM/Codes/I00-I99/I05-I09|I05-I09|Chronic rheumatic heart diseases|https://www.icd10data.com/ICD10CM/Codes/I00-I99/I05-I09/I07|I07|Rheumatic tricuspid valve diseases
I00-I99_I05-I09_I08|https://www.icd10data.com/I00-I99|I00-I99|Diseases of the circulatory system|https://www.icd10data.com/ICD10CM/Codes/I00-I99/I05-I09|I05-I09|Chronic rheumatic heart diseases|https://www.icd10data.com/ICD10CM/Codes/I00-I99/I05-I09/I08|I08|Multiple valve diseases
I00-I99_I05-I09_I09|https://www.icd10data.com/I00-I99|I00-I99|Diseases of the circulatory system|https://www.icd10data.com/ICD10CM/Codes/I00-I99/I05-I09|I05-I09|Chronic rheumatic heart diseases|https://www.icd10data.com/ICD10CM/Codes/I00-I99/I05-I09/I09|I09|Other rheumatic heart diseases
I00-I99_I10-I1A_I10|https://www.icd10data.com/I00-I99|I00-I99|Diseases of the circulatory system|https://www.icd10data.com/ICD10CM/Codes/I00-I99/I10-I1A|I10-I1A|Hypertensive diseases|https://www.icd10data.com/ICD10CM/Codes/I00-I99/I10-I1A/I10|I10|Essential (primary) hypertension
I00-I99_I10-I1A_I11|https://www.icd10data.com/I00-I99|I00-I99|Diseases of the circulatory system|https://www.icd10data.com/ICD10CM/Codes/I00-I99/I10-I1A|I10-I1A|Hypertensive diseases|https://www.icd10data.com/ICD10CM/Codes/I00-I99/I10-I1A/I11|I11|Hypertensive heart disease
I00-I99_I10-I1A_I12|https://www.icd10data.com/I00-I99|I00-I99|Diseases of the circulatory system|https://www.icd10data.com/ICD10CM/Codes/I00-I99/I10-I1A|I10-I1A|Hypertensive diseases|https://www.icd10data.com/ICD10CM/Codes/I00-I99/I10-I1A/I12|I12|Hypertensive chronic kidney disease
I00-I99_I10-I1A_I13|https://www.icd10data.com/I00-I99|I00-I99|Diseases of the circulatory system|https://www.icd10data.com/ICD10CM/Codes/I00-I99/I10-I1A|I10-I1A|Hypertensive diseases|https://www.icd10data.com/ICD10CM/Codes/I00-I99/I10-I1A/I13|I13|Hypertensive heart and chronic kidney disease
I00-I99_I10-I1A_I15|https://www.icd10data.com/I00-I99|I00-I99|Diseases of the circulatory system|https://www.icd10data.com/ICD10CM/Codes/I00-I99/I10-I1A|I10-I1A|Hypertensive diseases|https://www.icd10data.com/ICD10CM/Codes/I00-I99/I10-I1A/I15|I15|Secondary hypertension
I00-I99_I10-I1A_I16|https://www.icd10data.com/I00-I99|I00-I99|Diseases of the circulatory system|https://www.icd10data.com/ICD10CM/Codes/I00-I99/I10-I1A|I10-I1A|Hypertensive diseases|https://www.icd10data.com/ICD10CM/Codes/I00-I99/I10-I1A/I16|I16|Hypertensive crisis
I00-I99_I10-I1A_I1A|https://www.icd10data.com/I00-I99|I00-I99|Diseases of the circulatory system|https://www.icd10data.com/ICD10CM/Codes/I00-I99/I10-I1A|I10-I1A|Hypertensive diseases|https://www.icd10data.com/ICD10CM/Codes/I00-I99/I10-I1A/I1A|I1A|Other hypertension
I00-I99_I20-I25_I20|https://www.icd10data.com/I00-I99|I00-I99|Diseases of the circulatory system|https://www.icd10data.com/ICD10CM/Codes/I00-I99/I20-I25|I20-I25|Ischemic heart diseases|https://www.icd10data.com/ICD10CM/Codes/I00-I99/I20-I25/I20|I20|Angina pectoris
I00-I99_I20-I25_I21|https://www.icd10data.com/I00-I99|I00-I99|Diseases of the circulatory system|https://www.icd10data.com/ICD10CM/Codes/I00-I99/I20-I25|I20-I25|Ischemic heart diseases|https://www.icd10data.com/ICD10CM/Codes/I00-I99/I20-I25/I21|I21|Acute myocardial infarction
I00-I99_I20-I25_I22|https://www.icd10data.com/I00-I99|I00-I99|Diseases of the circulatory system|https://www.icd10data.com/ICD10CM/Codes/I00-I99/I20-I25|I20-I25|Ischemic heart diseases|https://www.icd10data.com/ICD10CM/Codes/I00-I99/I20-I25/I22|I22|Subsequent ST elevation (STEMI) and non-ST elevation (NSTEMI) myocardial infarction
I00-I99_I20-I25_I23|https://www.icd10data.com/I00-I99|I00-I99|Diseases of the circulatory system|https://www.icd10data.com/ICD10CM/Codes/I00-I99/I20-I25|I20-I25|Ischemic heart diseases|https://www.icd10data.com/ICD10CM/Codes/I00-I99/I20-I25/I23|I23|Certain current complications following ST elevation (STEMI) and non-ST elevation (NSTEMI) myocardial infarction (within the 28 day period)
I00-I99_I20-I25_I24|https://www.icd10data.com/I00-I99|I00-I99|Diseases of the circulatory system|https://www.icd10data.com/ICD10CM/Codes/I00-I99/I20-I25|I20-I25|Ischemic heart diseases|https://www.icd10data.com/ICD10CM/Codes/I00-I99/I20-I25/I24|I24|Other acute ischemic heart diseases
I00-I99_I20-I25_I25|https://www.icd10data.com/I00-I99|I00-I99|Diseases of the circulatory system|https://www.icd10data.com/ICD10CM/Codes/I00-I99/I20-I25|I20-I25|Ischemic heart diseases|https://www.icd10data.com/ICD10CM/Codes/I00-I99/I20-I25/I25|I25|Chronic ischemic heart disease
I00-I99_I26-I28_I26|https://www.icd10data.com/I00-I99|I00-I99|Diseases of the circulatory system|https://www.icd10data.com/ICD10CM/Codes/I00-I99/I26-I28|I26-I28|Pulmonary heart disease and diseases of pulmonary circulation|https://www.icd10data.com/ICD10CM/Codes/I00-I99/I26-I28/I26|I26|Pulmonary embolism
I00-I99_I26-I28_I27|https://www.icd10data.com/I00-I99|I00-I99|Diseases of the circulatory system|https://www.icd10data.com/ICD10CM/Codes/I00-I99/I26-I28|I26-I28|Pulmonary heart disease and diseases of pulmonary circulation|https://www.icd10data.com/ICD10CM/Codes/I00-I99/I26-I28/I27|I27|Other pulmonary heart diseases
I00-I99_I26-I28_I28|https://www.icd10data.com/I00-I99|I00-I99|Diseases of the circulatory system|https://www.icd10data.com/ICD10CM/Codes/I00-I99/I26-I28|I26-I28|Pulmonary heart disease and diseases of pulmonary circulation|https://www.icd10data.com/ICD10CM/Codes/I00-I99/I26-I28/I28|I28|Other diseases of pulmonary vessels
I00-I99_I30-I5A_I30|https://www.icd10data.com/I00-I99|I00-I99|Diseases of the circulatory system|https://www.icd10data.com/ICD10CM/Codes/I00-I99/I30-I5A|I30-I5A|Other forms of heart disease|https://www.icd10data.com/ICD10CM/Codes/I00-I99/I30-I5A/I30|I30|Acute pericarditis
I00-I99_I30-I5A_I31|https://www.icd10data.com/I00-I99|I00-I99|Diseases of the circulatory system|https://www.icd10data.com/ICD10CM/Codes/I00-I99/I30-I5A|I30-I5A|Other forms of heart disease|https://www.icd10data.com/ICD10CM/Codes/I00-I99/I30-I5A/I31|I31|Other diseases of pericardium
I00-I99_I30-I5A_I32|https://www.icd10data.com/I00-I99|I00-I99|Diseases of the circulatory system|https://www.icd10data.com/ICD10CM/Codes/I00-I99/I30-I5A|I30-I5A|Other forms of heart disease|https://www.icd10data.com/ICD10CM/Codes/I00-I99/I30-I5A/I32|I32|Pericarditis in diseases classified elsewhere
I00-I99_I30-I5A_I33|https://www.icd10data.com/I00-I99|I00-I99|Diseases of the circulatory system|https://www.icd10data.com/ICD10CM/Codes/I00-I99/I30-I5A|I30-I5A|Other forms of heart disease|https://www.icd10data.com/ICD10CM/Codes/I00-I99/I30-I5A/I33|I33|Acute and subacute endocarditis
I00-I99_I30-I5A_I34|https://www.icd10data.com/I00-I99|I00-I99|Diseases of the circulatory system|https://www.icd10data.com/ICD10CM/Codes/I00-I99/I30-I5A|I30-I5A|Other forms of heart disease|https://www.icd10data.com/ICD10CM/Codes/I00-I99/I30-I5A/I34|I34|Nonrheumatic mitral valve disorders
I00-I99_I30-I5A_I35|https://www.icd10data.com/I00-I99|I00-I99|Diseases of the circulatory system|https://www.icd10data.com/ICD10CM/Codes/I00-I99/I30-I5A|I30-I5A|Other forms of heart disease|https://www.icd10data.com/ICD10CM/Codes/I00-I99/I30-I5A/I35|I35|Nonrheumatic aortic valve disorders
I00-I99_I30-I5A_I36|https://www.icd10data.com/I00-I99|I00-I99|Diseases of the circulatory system|https://www.icd10data.com/ICD10CM/Codes/I00-I99/I30-I5A|I30-I5A|Other forms of heart disease|https://www.icd10data.com/ICD10CM/Codes/I00-I99/I30-I5A/I36|I36|Nonrheumatic tricuspid valve disorders
I00-I99_I30-I5A_I37|https://www.icd10data.com/I00-I99|I00-I99|Diseases of the circulatory system|https://www.icd10data.com/ICD10CM/Codes/I00-I99/I30-I5A|I30-I5A|Other forms of heart disease|https://www.icd10data.com/ICD10CM/Codes/I00-I99/I30-I5A/I37|I37|Nonrheumatic pulmonary valve disorders
